stratum,pairs,designs,matched_pass_pairs,scope,metric,sol_sum,astra_sum,aggregate_reduction,paired_median_reduction,design_macro_mean_reduction,design_reductions,valid_pairs,astra_lower_pairs,equal_pairs,astra_higher_pairs
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,all_assigned,cache_neutral_cost_usd,3.372792,4.309984,-0.27786830613924596,-0.34111682956132094,-0.2960418513283911,"{""LR1"": -0.5112130779899082, ""LR2"": -0.34111682956132094, ""LR3"": -0.03579564643394417}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,all_assigned,elapsed_seconds,706.1066144170036,1028.8534711250104,-0.45707949779578616,-0.3616935092364748,-0.5261126350995471,"{""LR1"": -0.9997994358166427, ""LR2"": -0.3616935092364748, ""LR3"": -0.2168449602455238}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,all_assigned,calls,59,62,-0.05084745762711873,-0.050000000000000044,-0.05634920634920637,"{""LR1"": -0.16666666666666674, ""LR2"": -0.050000000000000044, ""LR3"": 0.04761904761904767}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,input_tokens,654993,828241,-0.2645035901147035,-0.32761459689180916,-0.28981499034068686,"{""LR1"": -0.5727568842365722, ""LR2"": -0.32761459689180916, ""LR3"": 0.03092651010632086}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,output_tokens,37641,49851,-0.32438032995935284,-0.3128213117307992,-0.32838094866829365,"{""LR1"": -0.3128213117307992, ""LR2"": -0.3880163413527009, ""LR3"": -0.2843051929213809}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,reasoning_tokens,17352,10916,0.37090825265099125,0.37495320104829655,0.3629720105941256,"{""LR1"": 0.29767636592003355, ""LR2"": 0.37495320104829655, ""LR3"": 0.41628646481404674}",3,3,0,0
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,nonreasoning_tokens,20289,38935,-0.9190201587066884,-1.0573607932875668,-0.9461453872734594,"{""LR1"": -0.6746061282719265, ""LR2"": -1.1064692402608851, ""LR3"": -1.0573607932875668}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,total_tokens,692634,878092,-0.26775757470756556,-0.33090314162003986,-0.2912043867299649,"{""LR1"": -0.5575718966144885, ""LR2"": -0.33090314162003986, ""LR3"": 0.01486187804463368}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,cache_read_tokens,591725,739658,-0.25000295745489876,-0.30337789226948875,-0.2784289521142224,"{""LR1"": -0.5901218833872457, ""LR2"": -0.30337789226948875, ""LR3"": 0.058212919314067135}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,cache_write_tokens,60385,85702,-0.4192597499378985,-0.4255221059425569,-0.4319451443975859,"{""LR1"": -0.4255221059425569, ""LR2"": -0.6059828561432155, ""LR3"": -0.2643304711069854}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,reference_cost_usd,1.302967,1.7329172000000002,-0.3299778121778987,-0.3872948870744102,-0.3374237258814507,"{""LR1"": -0.3872948870744102, ""LR2"": -0.414273804894872, ""LR3"": -0.21070248567506988}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,cache_neutral_cost_usd,3.372792,4.309984,-0.27786830613924596,-0.34111682956132094,-0.2960418513283911,"{""LR1"": -0.5112130779899082, ""LR2"": -0.34111682956132094, ""LR3"": -0.03579564643394417}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,elapsed_seconds,706.1066144170036,1028.8534711250104,-0.45707949779578616,-0.3616935092364748,-0.5261126350995471,"{""LR1"": -0.9997994358166427, ""LR2"": -0.3616935092364748, ""LR3"": -0.2168449602455238}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,matched_pass,calls,59,62,-0.05084745762711873,-0.050000000000000044,-0.05634920634920637,"{""LR1"": -0.16666666666666674, ""LR2"": -0.050000000000000044, ""LR3"": 0.04761904761904767}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,input_tokens,654993,828241,-0.2645035901147035,-0.32761459689180916,-0.28981499034068686,"{""LR1"": -0.5727568842365722, ""LR2"": -0.32761459689180916, ""LR3"": 0.03092651010632086}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,output_tokens,37641,49851,-0.32438032995935284,-0.3128213117307992,-0.32838094866829365,"{""LR1"": -0.3128213117307992, ""LR2"": -0.3880163413527009, ""LR3"": -0.2843051929213809}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,reasoning_tokens,17352,10916,0.37090825265099125,0.37495320104829655,0.3629720105941256,"{""LR1"": 0.29767636592003355, ""LR2"": 0.37495320104829655, ""LR3"": 0.41628646481404674}",3,3,0,0
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,nonreasoning_tokens,20289,38935,-0.9190201587066884,-1.0573607932875668,-0.9461453872734594,"{""LR1"": -0.6746061282719265, ""LR2"": -1.1064692402608851, ""LR3"": -1.0573607932875668}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,total_tokens,692634,878092,-0.26775757470756556,-0.33090314162003986,-0.2912043867299649,"{""LR1"": -0.5575718966144885, ""LR2"": -0.33090314162003986, ""LR3"": 0.01486187804463368}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,cache_read_tokens,591725,739658,-0.25000295745489876,-0.30337789226948875,-0.2784289521142224,"{""LR1"": -0.5901218833872457, ""LR2"": -0.30337789226948875, ""LR3"": 0.058212919314067135}",3,1,0,2
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,cache_write_tokens,60385,85702,-0.4192597499378985,-0.4255221059425569,-0.4319451443975859,"{""LR1"": -0.4255221059425569, ""LR2"": -0.6059828561432155, ""LR3"": -0.2643304711069854}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,reference_cost_usd,1.302967,1.7329172000000002,-0.3299778121778987,-0.3872948870744102,-0.3374237258814507,"{""LR1"": -0.3872948870744102, ""LR2"": -0.414273804894872, ""LR3"": -0.21070248567506988}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,cache_neutral_cost_usd,3.372792,4.309984,-0.27786830613924596,-0.34111682956132094,-0.2960418513283911,"{""LR1"": -0.5112130779899082, ""LR2"": -0.34111682956132094, ""LR3"": -0.03579564643394417}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,elapsed_seconds,706.1066144170036,1028.8534711250104,-0.45707949779578616,-0.3616935092364748,-0.5261126350995471,"{""LR1"": -0.9997994358166427, ""LR2"": -0.3616935092364748, ""LR3"": -0.2168449602455238}",3,0,0,3
campaign-v4 / staged-repo / high / perturbed / first,3,3,3,retry_inclusive,calls,59,62,-0.05084745762711873,-0.050000000000000044,-0.05634920634920637,"{""LR1"": -0.16666666666666674, ""LR2"": -0.050000000000000044, ""LR3"": 0.04761904761904767}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,input_tokens,370259,402192,-0.08624503388168825,-0.13567671290418049,-0.11860728481649348,"{""LR1"": 0.14618368319995878, ""LR2"": -0.13567671290418049, ""LR3"": -0.36632882474525874}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,output_tokens,24831,20216,0.18585638919093073,0.24212838662435932,0.17310689987411298,"{""LR1"": 0.302577873254565, ""LR2"": -0.025385560256585338, ""LR3"": 0.24212838662435932}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,reasoning_tokens,8452,969,0.8853525792711784,0.9008756567425569,0.8873082135301099,"{""LR1"": 0.9008756567425569, ""LR2"": 0.9090180360721443, ""LR3"": 0.8520309477756286}",3,3,0,0
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,nonreasoning_tokens,16379,19247,-0.17510226509554916,-0.12941869599371558,-0.19977595360598147,"{""LR1"": 0.03795507358636718, ""LR2"": -0.507864238410596, ""LR3"": -0.12941869599371558}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,total_tokens,395090,422408,-0.06914373940114915,-0.12846639780149194,-0.09922941509544181,"{""LR1"": 0.15503428321338264, ""LR2"": -0.12846639780149194, ""LR3"": -0.3242561306982161}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,cache_read_tokens,327985,361633,-0.10259005747214056,-0.18008775039886538,-0.1391215399920445,"{""LR1"": 0.14932211313697985, ""LR2"": -0.18008775039886538, ""LR3"": -0.386598982714248}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,cache_write_tokens,39436,37720,0.043513540927071714,0.11973447484335253,0.022604057598550848,"{""LR1"": 0.11973447484335253, ""LR2"": 0.15977029578351165, ""LR3"": -0.21169259783121164}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,reference_cost_usd,0.836346,0.7489292,0.10452229101352795,0.05052250492092347,0.09356473416317827,"{""LR1"": 0.23026091053654507, ""LR2"": -8.921296793373834e-05, ""LR3"": 0.05052250492092347}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,cache_neutral_cost_usd,1.977656,2.0130879999999998,-0.01791615933205759,-0.1070983986872629,-0.04212430804318623,"{""LR1"": 0.18226832943415683, ""LR2"": -0.1070983986872629, ""LR3"": -0.20154285487645263}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,elapsed_seconds,328.2591870430042,453.9145872910012,-0.38279324755512567,-0.34267718600086994,-0.3828391179034562,"{""LR1"": -0.3225010696483408, ""LR2"": -0.4833390980611578, ""LR3"": -0.34267718600086994}",3,0,0,3
campaign-v4 / staged-repo / medium / clean / first,3,3,3,all_assigned,calls,44,48,-0.09090909090909083,-0.0625,-0.09775641025641028,"{""LR1"": -0.0625, ""LR2"": 0.0, ""LR3"": -0.23076923076923084}",3,0,1,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,input_tokens,370259,402192,-0.08624503388168825,-0.13567671290418049,-0.11860728481649348,"{""LR1"": 0.14618368319995878, ""LR2"": -0.13567671290418049, ""LR3"": -0.36632882474525874}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,output_tokens,24831,20216,0.18585638919093073,0.24212838662435932,0.17310689987411298,"{""LR1"": 0.302577873254565, ""LR2"": -0.025385560256585338, ""LR3"": 0.24212838662435932}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,reasoning_tokens,8452,969,0.8853525792711784,0.9008756567425569,0.8873082135301099,"{""LR1"": 0.9008756567425569, ""LR2"": 0.9090180360721443, ""LR3"": 0.8520309477756286}",3,3,0,0
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,nonreasoning_tokens,16379,19247,-0.17510226509554916,-0.12941869599371558,-0.19977595360598147,"{""LR1"": 0.03795507358636718, ""LR2"": -0.507864238410596, ""LR3"": -0.12941869599371558}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,total_tokens,395090,422408,-0.06914373940114915,-0.12846639780149194,-0.09922941509544181,"{""LR1"": 0.15503428321338264, ""LR2"": -0.12846639780149194, ""LR3"": -0.3242561306982161}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,cache_read_tokens,327985,361633,-0.10259005747214056,-0.18008775039886538,-0.1391215399920445,"{""LR1"": 0.14932211313697985, ""LR2"": -0.18008775039886538, ""LR3"": -0.386598982714248}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,cache_write_tokens,39436,37720,0.043513540927071714,0.11973447484335253,0.022604057598550848,"{""LR1"": 0.11973447484335253, ""LR2"": 0.15977029578351165, ""LR3"": -0.21169259783121164}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,reference_cost_usd,0.836346,0.7489292,0.10452229101352795,0.05052250492092347,0.09356473416317827,"{""LR1"": 0.23026091053654507, ""LR2"": -8.921296793373834e-05, ""LR3"": 0.05052250492092347}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,cache_neutral_cost_usd,1.977656,2.0130879999999998,-0.01791615933205759,-0.1070983986872629,-0.04212430804318623,"{""LR1"": 0.18226832943415683, ""LR2"": -0.1070983986872629, ""LR3"": -0.20154285487645263}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,elapsed_seconds,328.2591870430042,453.9145872910012,-0.38279324755512567,-0.34267718600086994,-0.3828391179034562,"{""LR1"": -0.3225010696483408, ""LR2"": -0.4833390980611578, ""LR3"": -0.34267718600086994}",3,0,0,3
campaign-v4 / staged-repo / medium / clean / first,3,3,3,matched_pass,calls,44,48,-0.09090909090909083,-0.0625,-0.09775641025641028,"{""LR1"": -0.0625, ""LR2"": 0.0, ""LR3"": -0.23076923076923084}",3,0,1,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,input_tokens,370259,513398,-0.38659154807850715,-0.13567671290418049,-0.45465423215183326,"{""LR1"": 0.14618368319995878, ""LR2"": -0.13567671290418049, ""LR3"": -1.3744696667512781}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,output_tokens,24831,26145,-0.05291772381297566,-0.025385560256585338,-0.06808584278311591,"{""LR1"": 0.302577873254565, ""LR2"": -0.025385560256585338, ""LR3"": -0.4814498413473274}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,reasoning_tokens,8452,1212,0.85660198769522,0.9008756567425569,0.8611960278434562,"{""LR1"": 0.9008756567425569, ""LR2"": 0.9090180360721443, ""LR3"": 0.7736943907156673}",3,3,0,0
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,nonreasoning_tokens,16379,24933,-0.5222541058672692,-0.507864238410596,-0.5719938116840124,"{""LR1"": 0.03795507358636718, ""LR2"": -0.507864238410596, ""LR3"": -1.2460722702278084}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,total_tokens,395090,539543,-0.36562049153357457,-0.12846639780149194,-0.42871752500075977,"{""LR1"": 0.15503428321338264, ""LR2"": -0.12846639780149194, ""LR3"": -1.31272046041417}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,cache_read_tokens,327985,461854,-0.4081558607863165,-0.18008775039886538,-0.47761222838242284,"{""LR1"": 0.14932211313697985, ""LR2"": -0.18008775039886538, ""LR3"": -1.402071047885383}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,cache_write_tokens,39436,47693,-0.2093772187848666,0.11973447484335253,-0.2908644321075627,"{""LR1"": 0.11973447484335253, ""LR2"": 0.15977029578351165, ""LR3"": -1.1520980669495522}",3,2,0,1
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,reference_cost_usd,0.836346,0.9615106,-0.14965648188668323,-8.921296793373834e-05,-0.17853743775029748,"{""LR1"": 0.23026091053654507, ""LR2"": -8.921296793373834e-05, ""LR3"": -0.7657840108195038}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,cache_neutral_cost_usd,1.977656,2.576492,-0.30280089156051404,-0.1070983986872629,-0.3524822803414273,"{""LR1"": 0.18226832943415683, ""LR2"": -0.1070983986872629, ""LR3"": -1.132616771771176}",3,1,0,2
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,elapsed_seconds,328.2591870430042,584.9767162909993,-0.7820574088437116,-0.4833390980611578,-0.7985980076881251,"{""LR1"": -0.3225010696483408, ""LR2"": -0.4833390980611578, ""LR3"": -1.5899538553548767}",3,0,0,3
campaign-v4 / staged-repo / medium / clean / first,3,3,3,retry_inclusive,calls,44,62,-0.40909090909090917,-0.0625,-0.45673076923076916,"{""LR1"": -0.0625, ""LR2"": 0.0, ""LR3"": -1.3076923076923075}",3,0,1,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,input_tokens,428742,432809,-0.009485891281936443,-0.05086126786171219,-0.021734756876142753,"{""LR1"": 0.09398332187584069, ""LR2"": -0.10832632464255676, ""LR3"": -0.05086126786171219}",3,1,0,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,output_tokens,24441,21814,0.10748332719610487,0.11956651184947009,0.10568620568015948,"{""LR1"": 0.14738717339667462, ""LR2"": 0.05010493179433373, ""LR3"": 0.11956651184947009}",3,3,0,0
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,reasoning_tokens,8202,664,0.9190441355766886,0.9035159443990188,0.9158843620455525,"{""LR1"": 0.9035159443990188, ""LR2"": 0.9000414765657403, ""LR3"": 0.9440956651718984}",3,3,0,0
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,nonreasoning_tokens,16239,21150,-0.3024200997598374,-0.3429886821408019,-0.3105191190027401,"{""LR1"": -0.16220287914295284, ""LR2"": -0.3429886821408019, ""LR3"": -0.42636579572446553}",3,0,0,3
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,total_tokens,453183,454623,-0.0031775243113709717,-0.04174022778985198,-0.014502240007071121,"{""LR1"": 0.09654250021342592, ""LR2"": -0.0983089924447873, ""LR3"": -0.04174022778985198}",3,1,0,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,cache_read_tokens,379730,382481,-0.007244621178205568,-0.05686995079876089,-0.023583310055515172,"{""LR1"": 0.11273948199704642, ""LR2"": -0.12661946136483104, ""LR3"": -0.05686995079876089}",3,1,0,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,cache_write_tokens,46084,47474,-0.03016231229927957,-0.0036121673003801646,-0.0286867262033997,"{""LR1"": -0.08003203745918297, ""LR2"": -0.0024159738506359663, ""LR3"": -0.0036121673003801646}",3,0,0,3
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,reference_cost_usd,0.882844,0.8380584,0.05072878107570533,0.05525478797972039,0.0489953452573522,"{""LR1"": 0.08099878707841945, ""LR2"": 0.010732460713916758, ""LR3"": 0.05525478797972039}",3,3,0,0
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,cache_neutral_cost_usd,2.203788,2.167516,0.016458933436428458,-0.013297495367137868,0.00769110532564421,"{""LR1"": 0.10472096855075586, ""LR2"": -0.06835015720668536, ""LR3"": -0.013297495367137868}",3,1,0,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,elapsed_seconds,323.90979083399,494.3020238339959,-0.5260484178674774,-0.512082907104668,-0.5289386680093926,"{""LR1"": -0.512082907104668, ""LR2"": -0.5983641323331748, ""LR3"": -0.47636896459033506}",3,0,0,3
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,all_assigned,calls,47,53,-0.12765957446808507,-0.125,-0.13270308123249297,"{""LR1"": -0.05882352941176472, ""LR2"": -0.2142857142857142, ""LR3"": -0.125}",3,0,0,3
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,matched_pass,input_tokens,428742,432809,-0.009485891281936443,-0.05086126786171219,-0.021734756876142753,"{""LR1"": 0.09398332187584069, ""LR2"": -0.10832632464255676, ""LR3"": -0.05086126786171219}",3,1,0,2
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,matched_pass,output_tokens,24441,21814,0.10748332719610487,0.11956651184947009,0.10568620568015948,"{""LR1"": 0.14738717339667462, ""LR2"": 0.05010493179433373, ""LR3"": 0.11956651184947009}",3,3,0,0
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,matched_pass,reasoning_tokens,8202,664,0.9190441355766886,0.9035159443990188,0.9158843620455525,"{""LR1"": 0.9035159443990188, ""LR2"": 0.9000414765657403, ""LR3"": 0.9440956651718984}",3,3,0,0
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,matched_pass,nonreasoning_tokens,16239,21150,-0.3024200997598374,-0.3429886821408019,-0.3105191190027401,"{""LR1"": -0.16220287914295284, ""LR2"": -0.3429886821408019, ""LR3"": -0.42636579572446553}",3,0,0,3
campaign-v4 / staged-repo / medium / perturbed / first,3,3,3,matched_pass,total_tokens,453183,454623,-0.0031775243113709717,-0.04174022778985198,-0.014502240007071121,"{""LR1"": 0.09654250021342592, ""LR2"": -0.0983089924447873, ""LR3"": -0.04174022778985198}",3,1,0,2
